y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1718,29,2361,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2361,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,2362,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,26,0,34,23.5,0,34,0,0
1718,29,2362,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2362,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,2401,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,19,0,22,13.6,0,22,0,0
1718,29,2401,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2401,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,41,90,0,131,31.3,1,129,1,0.76
1718,29,2421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,3,5,0,0,0,5,0
1718,29,2431,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,6,35,0,41,14.6,0,41,0,0
1718,29,2431,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2431,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,26,0,34,23.5,0,32,2,0
1718,29,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2451,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,52,0,62,16.1,1,59,2,1.61
1718,29,2451,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2451,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2461,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,1,42,0,43,2.3,0,43,0,0
1718,29,2461,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2461,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2471,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,12,58,0,70,17.1,0,69,1,0
1718,29,2471,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2471,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,29,2521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,21,0,28,25,0,28,0,0
1718,29,2521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2531,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,36,0,40,10,0,38,2,0
1718,29,2531,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2531,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,2541,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,7,0,11,36.4,0,11,0,0
1718,29,2541,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,29,2541,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2551,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,13,59,0,72,18.1,0,70,2,0
1718,29,2551,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2551,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,2561,Low Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,38,0,39,2.6,0,37,2,0
1718,29,2561,Low Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2561,Low Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2601,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,49,0,54,9.3,0,53,1,0
1718,29,2601,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2601,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,2651,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,28,0,41,31.7,3,37,1,7.32
1718,29,2651,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2651,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,0,2,0
1718,29,2721,Mid-Range Minority/High Poverty/Title I,10,School Chart,Teachers,12,42,0,54,22.2,0,50,4,0
1718,29,2721,Mid-Range Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2721,Mid-Range Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,2771,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,6,38,0,44,13.6,0,42,2,0
1718,29,2771,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2771,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2801,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,51,0,62,17.7,0,62,0,0
1718,29,2801,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2801,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,1,2,50,0,0,2,0
1718,29,2841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,47,0,56,16.1,0,55,1,0
1718,29,2841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,2851,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,56,0,60,6.7,0,60,0,0
1718,29,2851,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2851,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,29,2871,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,29,0,45,35.6,0,42,3,0
1718,29,2871,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2871,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2882,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,29,0,44,34.1,0,42,2,0
1718,29,2882,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2882,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,2961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,38,0,49,22.4,0,48,1,0
1718,29,2961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,2961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,2972,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,3,0,6,50,0,6,0,0
1718,29,2972,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,29,2972,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,3001,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,28,0,36,22.2,0,35,1,0
1718,29,3001,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3001,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,3004,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,39,63,0,102,38.2,1,100,1,0.98
1718,29,3004,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3004,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,3,5,20,0,0,5,0
1718,29,3041,High Minority/High Poverty/Title I,10,School Chart,Teachers,16,52,0,68,23.5,0,65,3,0
1718,29,3041,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3041,High Minority/High Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,29,3061,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,55,0,60,8.3,0,58,2,0
1718,29,3061,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3061,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,3081,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,45,0,52,13.5,0,51,1,0
1718,29,3081,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3081,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,3082,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,56,0,60,6.7,0,60,0,0
1718,29,3082,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3082,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,27,0,39,30.8,0,36,3,0
1718,29,3101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,3121,High Minority/High Poverty/Title I,10,School Chart,Teachers,17,51,0,68,25,0,66,2,0
1718,29,3121,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3121,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,0,2,0
1718,29,3131,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,10,59,0,69,14.5,0,69,0,0
1718,29,3131,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3131,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,29,3141,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,54,0,58,6.9,0,57,1,0
1718,29,3141,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3141,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,41,0,44,6.8,0,42,2,0
1718,29,3151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,3161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,50,0,64,21.9,0,57,7,0
1718,29,3161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3171,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,17,113,0,130,13.1,1,129,0,0.77
1718,29,3171,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3171,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,3,2,6,16.7,0,0,6,0
1718,29,3181,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,26,0,32,18.8,0,30,2,0
1718,29,3181,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3181,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,3201,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,30,0,42,28.6,0,38,4,0
1718,29,3201,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3201,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,3241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,10,24,0,34,29.4,0,34,0,0
1718,29,3241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,1,2,50,0,0,2,0
1718,29,3281,Mid-Range Minority/High Poverty/Title I,10,School Chart,Teachers,14,30,0,44,31.8,1,39,4,2.27
1718,29,3281,Mid-Range Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3281,Mid-Range Minority/High Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3362,Low Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,40,0,46,13,0,43,3,0
1718,29,3362,Low Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3362,Low Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,3371,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,29,102,0,131,22.1,0,129,2,0
1718,29,3371,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3371,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,4,6,0,0,0,6,0
1718,29,3381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,19,39,0,58,32.8,0,54,4,0
1718,29,3381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,3411,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,109,0,118,7.6,0,116,2,0
1718,29,3411,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3411,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,3,0,5,40,0,0,5,0
1718,29,3431,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,31,97,0,128,24.2,0,128,0,0
1718,29,3431,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3431,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,2,4,25,0,0,4,0
1718,29,3441,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,6,60,0,66,9.1,0,64,2,0
1718,29,3441,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3441,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3442,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,78,0,91,14.3,0,87,4,0
1718,29,3442,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3442,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,2,3,0,0,0,3,0
1718,29,3521,High Minority/High Poverty/Title I,10,School Chart,Teachers,16,30,0,46,34.8,0,42,4,0
1718,29,3521,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3521,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,1,2,50,0,0,2,0
1718,29,3561,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,16,42,0,58,27.6,0,58,0,0
1718,29,3561,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3561,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,3620,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,68,0,77,11.7,0,77,0,0
1718,29,3620,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3620,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,2,3,33.3,0,0,3,0
1718,29,3622,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,31,0,36,13.9,0,34,2,0
1718,29,3622,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3622,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3641,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,37,0,46,19.6,0,42,4,0
1718,29,3641,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3641,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,3681,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,42,0,51,17.6,0,47,4,0
1718,29,3681,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3681,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,3731,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,18,70,0,88,20.5,1,86,1,1.14
1718,29,3731,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3731,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,3,1,4,0,0,0,4,0
1718,29,3761,High Minority/High Poverty/Title I,10,School Chart,Teachers,15,40,0,55,27.3,1,48,6,1.82
1718,29,3761,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3761,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,37,0,44,15.9,0,44,0,0
1718,29,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,3,3,0,0,0,3,0
1718,29,3782,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,18,0,20,10,0,20,0,0
1718,29,3782,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3782,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,3784,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,80,0,98,18.4,1,97,0,1.02
1718,29,3784,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3784,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,2,2,6,33.3,0,0,6,0
1718,29,3801,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,45,0,49,8.2,0,48,1,0
1718,29,3801,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3801,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3802,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,11,48,0,59,18.6,0,55,4,0
1718,29,3802,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3802,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,29,3841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,49,0,62,21,0,57,5,0
1718,29,3841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,40,0,48,16.7,0,45,3,0
1718,29,3851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,43,0,46,6.5,0,43,3,0
1718,29,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,3881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,29,0,47,38.3,0,44,3,0
1718,29,3881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,3921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,28,0,40,30,0,38,2,0
1718,29,3921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,3922,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,19,57,0,76,25,1,74,1,1.32
1718,29,3922,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3922,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,29,3951,High Minority/High Poverty/Title I,10,School Chart,Teachers,18,34,0,52,34.6,0,50,2,0
1718,29,3951,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3951,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,0,2,0
1718,29,3961,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,21,0,33,36.4,0,33,0,0
1718,29,3961,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,3961,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,4002,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,4,0,10,60,0,9,1,0
1718,29,4002,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,29,4002,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,4141,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,21,95,0,116,18.1,1,113,2,0.86
1718,29,4141,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,4141,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,3,5,0,0,0,5,0
1718,29,4151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,26,91,0,117,22.2,0,117,0,0
1718,29,4151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,4151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,4,5,0,0,0,5,0
1718,29,4154,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,13,0,18,27.8,1,16,1,5.56
1718,29,4154,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,4154,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,29,4155,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,16,0,17,5.9,0,17,0,0
1718,29,4155,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,4155,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,29,4161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,54,0,62,12.9,3,55,4,4.84
1718,29,4161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,29,4161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
